TRAIT,DATE,QUALITY,ENTRY_CODE,ENTRY_NAME,COMP,RATER,ROW,COL,PLOC_CODE,YEAR,MONTH,RATING_EVENT,RATING_EVENT_CODE,MONTH_CODE,YEAR_CODE,TEST_LOC
Turf Quality,7/14/21,6,70,PPG-KB 1131,Mountain View Seeds,IJU,5,9,208,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,87,PST-K15-172,Pure Seed Testing Inc.,IJU,1,4,259,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,62,DLFPS-340/3552,DLF Pickseed USA,IJU,16,2,185,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,4,Syrah (LTP-11-41),Lebanon Seaboard Corp.,IJU,19,8,12,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,74,PPG-KB 1304,ProSeeds Marketing,IJU,26,10,222,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,57,DLFPS-340/3548,DLF Pickseed USA,IJU,3,4,169,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,16,J-1138,Jacklin Seed by Simplot,IJU,3,7,46,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,31,NAI-15-80,SiteOne Landscape Supply,IJU,13,10,92,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,63,MVS-130,Mountain View Seeds,IJU,16,3,188,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,58,DLFPS-340/3444,DLF Pickseed USA,IJU,19,5,174,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,56,DLFPS-340/3549,DLF Pickseed USA,IJU,15,5,167,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,33,United (NAI-13-14),Columbia River Seed,IJU,26,7,99,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,62,DLFPS-340/3552,DLF Pickseed USA,IJU,23,2,186,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,17,J-1319,Jacklin Seed by Simplot,IJU,5,7,49,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,85,PST-K15-167,Pure Seed Testing Inc.,IJU,7,1,253,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,61,DLFPS-340/3551,DLF Pickseed USA,IJU,4,4,181,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,11,AKB3241,Pennington Seed,IJU,11,10,32,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,22,BAR PP 79366,Barenbrug Research,IJU,26,5,66,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,77,Prosperity,Blue Mt. Seeds Inc.,IJU,27,8,231,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,12,NK-1,Pennington Seed,IJU,5,10,34,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,27,Barserati (BAR PP 110358),Barenbrug Research,IJU,12,7,80,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,65,A16-7,Mountain View Seeds,IJU,3,5,193,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,1,66,A12-34,Mountain View Seeds,IJU,16,6,197,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,66,A12-34,Mountain View Seeds,IJU,2,1,196,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,53,DLFPS-340/3494,DLF Pickseed USA,IJU,5,4,157,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,28,RAD-1776,Barenbrug Research,IJU,12,8,83,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,72,Shamrock,Standard,IJU,17,9,215,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,35,Orion (PST-K13-143),Pure Seed Testing Inc.,IJU,8,8,103,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,IJU,18,6,257,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,61,DLFPS-340/3551,DLF Pickseed USA,IJU,16,1,182,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,77,Prosperity,Blue Mt. Seeds Inc.,IJU,17,4,230,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,53,DLFPS-340/3494,DLF Pickseed USA,IJU,15,8,158,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,1,68,PPG-KB 1320,Mountain View Seeds,IJU,3,1,202,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,60,DLFPS-340/3550,DLF Pickseed USA,IJU,25,7,180,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,35,Orion (PST-K13-143),Pure Seed Testing Inc.,IJU,13,6,104,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,72,Shamrock,Standard,IJU,8,10,214,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,78,A06-8,Blue Mt. Seeds Inc.,IJU,17,3,233,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,4,Syrah (LTP-11-41),Lebanon Seaboard Corp.,IJU,10,4,11,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,36,NAI-14-128,Columbia River Seed,IJU,8,4,106,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,66,A12-34,Mountain View Seeds,IJU,22,7,198,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,11,AKB3241,Pennington Seed,IJU,24,1,33,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,52,DLFPS-340/3553,DLF Pickseed USA,IJU,15,9,155,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,67,A11-26,Mountain View Seeds,IJU,20,10,201,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,78,A06-8,Blue Mt. Seeds Inc.,IJU,6,7,232,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,17,J-1319,Jacklin Seed by Simplot,IJU,20,3,51,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,28,RAD-1776,Barenbrug Research,IJU,6,3,82,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,67,A11-26,Mountain View Seeds,IJU,8,6,199,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,71,A10-280,Mountain View Seeds,IJU,26,4,213,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,36,NAI-14-128,Columbia River Seed,IJU,13,5,107,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,21,BAR PP 7309V,Barenbrug Research,IJU,12,1,62,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,21,BAR PP 7309V,Barenbrug Research,IJU,21,5,63,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,35,Orion (PST-K13-143),Pure Seed Testing Inc.,IJU,27,4,105,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,60,DLFPS-340/3550,DLF Pickseed USA,IJU,15,1,179,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,52,DLFPS-340/3553,DLF Pickseed USA,IJU,20,7,156,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,22,BAR PP 79366,Barenbrug Research,IJU,12,2,65,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,52,DLFPS-340/3553,DLF Pickseed USA,IJU,9,9,154,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,1,21,BAR PP 7309V,Barenbrug Research,IJU,4,5,61,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,34,NAI-14-122,Columbia River Seed,IJU,13,7,101,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,20,BAR PP 71213,Barenbrug Research,IJU,24,5,60,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,54,DLFPS-340/3500,DLF Pickseed USA,IJU,2,9,160,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,71,A10-280,Mountain View Seeds,IJU,17,10,212,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,23,Barvette HGT®,Standard,IJU,12,3,68,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,3,A99-2897,Turf Merchants Inc.,IJU,20,5,9,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,61,DLFPS-340/3551,DLF Pickseed USA,IJU,20,9,183,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,65,A16-7,Mountain View Seeds,IJU,16,5,194,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,68,PPG-KB 1320,Mountain View Seeds,IJU,26,8,204,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,76,A16-17,Peak Plant Genetics,IJU,21,1,228,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,2,A13-1,Landmark Turf & Native Seed,IJU,27,3,6,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,34,NAI-14-122,Columbia River Seed,IJU,5,2,100,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,13,KH3492,Pennington Seed,IJU,1,9,37,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,23,Barvette HGT®,Standard,IJU,24,6,69,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,11,AKB3241,Pennington Seed,IJU,9,2,31,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,59,DLFPS-340/3455,DLF Pickseed USA,IJU,20,6,177,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,54,DLFPS-340/3500,DLF Pickseed USA,IJU,15,7,161,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,72,Shamrock,Standard,IJU,26,2,216,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,78,A06-8,Blue Mt. Seeds Inc.,IJU,25,4,234,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,12,NK-1,Pennington Seed,IJU,11,9,35,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,22,BAR PP 79366,Barenbrug Research,IJU,1,7,64,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,12,NK-1,Pennington Seed,IJU,26,9,36,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,23,Barvette HGT®,Standard,IJU,9,6,67,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,IJU,27,5,258,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,51,DLFPS-340/3556,DLF Pickseed USA,IJU,23,10,153,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,34,NAI-14-122,Columbia River Seed,IJU,21,9,102,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,36,NAI-14-128,Columbia River Seed,IJU,21,2,108,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,27,Barserati (BAR PP 110358),Barenbrug Research,IJU,19,4,81,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,60,DLFPS-340/3550,DLF Pickseed USA,IJU,3,3,178,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,67,A11-26,Mountain View Seeds,IJU,16,7,200,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,65,A16-7,Mountain View Seeds,IJU,19,10,195,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,5,Blue Knight,Ledeboer Plant Breeding,IJU,7,10,13,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,53,DLFPS-340/3494,DLF Pickseed USA,IJU,21,10,159,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,68,PPG-KB 1320,Mountain View Seeds,IJU,16,8,203,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,51,DLFPS-340/3556,DLF Pickseed USA,IJU,15,10,152,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,27,Barserati (BAR PP 110358),Barenbrug Research,IJU,2,3,79,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,88,Midnight,Standard,IJU,18,8,263,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,28,RAD-1776,Barenbrug Research,IJU,23,8,84,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,77,Prosperity,Blue Mt. Seeds Inc.,IJU,4,9,229,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,8/27/21,3,82,Electric (PST-K11-118),Pure Seed Testing Inc.,IJU,2,2,244,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,26,BAR PP 79494,Barenbrug Research,IJU,12,6,77,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,27,Barserati (BAR PP 110358),Barenbrug Research,IJU,19,4,81,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,1,A11-40,Landmark Turf & Native Seed,IJU,9,1,1,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,70,PPG-KB 1131,Mountain View Seeds,IJU,26,1,210,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,6,46,Bombay (GO-22B23),Grassland Oregon,IJU,14,6,137,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,7,Selway,Seeds Inc.,IJU,10,7,20,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,89,PST-T14-39,Pure Seed Testing Inc.,IJU,18,9,266,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,18,J-2726,Jacklin Seed by Simplot,IJU,7,2,52,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,41,Heartland (NAI-14-187),Columbia River Seed,IJU,14,1,122,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,26,BAR PP 79494,Barenbrug Research,IJU,19,9,78,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,71,A10-280,Mountain View Seeds,IJU,17,10,212,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,62,DLFPS-340/3552,DLF Pickseed USA,IJU,1,6,184,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,82,Electric (PST-K11-118),Pure Seed Testing Inc.,IJU,18,2,245,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,84,PST-11-7,DLF Pickseed USA,IJU,18,4,251,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,71,A10-280,Mountain View Seeds,IJU,3,6,211,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,27,Barserati (BAR PP 110358),Barenbrug Research,IJU,2,3,79,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,61,DLFPS-340/3551,DLF Pickseed USA,IJU,16,1,182,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,7,Selway,Seeds Inc.,IJU,26,6,21,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,5,Blue Knight,Ledeboer Plant Breeding,IJU,23,5,15,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,3,A99-2897,Turf Merchants Inc.,IJU,4,2,7,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,17,J-1319,Jacklin Seed by Simplot,IJU,20,3,51,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,27,Barserati (BAR PP 110358),Barenbrug Research,IJU,12,7,80,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,18,J-2726,Jacklin Seed by Simplot,IJU,11,3,53,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,61,DLFPS-340/3551,DLF Pickseed USA,IJU,4,4,181,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,62,DLFPS-340/3552,DLF Pickseed USA,IJU,16,2,185,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,71,A10-280,Mountain View Seeds,IJU,26,4,213,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,61,DLFPS-340/3551,DLF Pickseed USA,IJU,20,9,183,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,88,Midnight,Standard,IJU,22,3,264,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,62,DLFPS-340/3552,DLF Pickseed USA,IJU,23,2,186,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,21,BAR PP 7309V,Barenbrug Research,IJU,4,5,61,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,IJU,22,2,249,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,23,Barvette HGT®,Standard,IJU,9,6,67,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,IJU,27,5,258,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,65,A16-7,Mountain View Seeds,IJU,19,10,195,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,68,PPG-KB 1320,Mountain View Seeds,IJU,16,8,203,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,44,Blue Devil,Columbia Seeds,IJU,14,4,131,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,20,BAR PP 71213,Barenbrug Research,IJU,24,5,60,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,43,Pivot,Columbia River Seed,IJU,8,1,127,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,23,Barvette HGT®,Standard,IJU,12,3,68,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,65,A16-7,Mountain View Seeds,IJU,16,5,194,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,68,PPG-KB 1320,Mountain View Seeds,IJU,26,8,204,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,23,Barvette HGT®,Standard,IJU,24,6,69,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,65,A16-7,Mountain View Seeds,IJU,3,5,193,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,44,Blue Devil,Columbia Seeds,IJU,25,10,132,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,6,RAD 553,Seeds Inc.,IJU,10,6,17,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,IJU,18,6,257,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,68,PPG-KB 1320,Mountain View Seeds,IJU,3,1,202,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,66,A12-34,Mountain View Seeds,IJU,2,1,196,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,3,A99-2897,Turf Merchants Inc.,IJU,20,5,9,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,6,RAD 553,Seeds Inc.,IJU,7,5,16,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,43,Pivot,Columbia River Seed,IJU,21,3,129,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,67,A11-26,Mountain View Seeds,IJU,16,7,200,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,67,A11-26,Mountain View Seeds,IJU,8,6,199,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,84,PST-11-7,DLF Pickseed USA,IJU,7,8,250,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,22,BAR PP 79366,Barenbrug Research,IJU,1,7,64,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,20,BAR PP 71213,Barenbrug Research,IJU,11,1,59,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,66,A12-34,Mountain View Seeds,IJU,22,7,198,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,22,BAR PP 79366,Barenbrug Research,IJU,12,2,65,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,21,BAR PP 7309V,Barenbrug Research,IJU,12,1,62,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,44,Blue Devil,Columbia Seeds,IJU,9,5,130,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,89,PST-T14-39,Pure Seed Testing Inc.,IJU,22,9,267,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,66,A12-34,Mountain View Seeds,IJU,16,6,197,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,2,43,Pivot,Columbia River Seed,IJU,14,3,128,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,22,BAR PP 79366,Barenbrug Research,IJU,26,5,66,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,67,A11-26,Mountain View Seeds,IJU,20,10,201,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,46,Bombay (GO-22B23),Grassland Oregon,IJU,8,7,136,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,42,Aviator II (NAI-15-84),Columbia River Seed,IJU,23,9,126,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,IJU,18,3,248,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,25,BAR PP 7236V,Barenbrug Research,IJU,12,5,74,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,70,PPG-KB 1131,Mountain View Seeds,IJU,5,9,208,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,7,Selway,Seeds Inc.,IJU,1,3,19,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,5,45,Skye,Standard,IJU,24,8,135,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,4,87,PST-K15-172,Pure Seed Testing Inc.,IJU,1,4,259,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
Turf Quality,8/27/21,3,63,MVS-130,Mountain View Seeds,IJU,16,3,188,2021,Aug,IJU-2021-08-27,27,2,4,"Stillwater, OK"
